university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
University of Tennessee Knoxville,CLAS,352,Roman Lyric Poetry,"Poetry of Catullus, Horace, and the elegists.",False,False,False,False
University of Tennessee Knoxville,CLAS,362,Roman Law,"Historical development of Roman law in the Classical period (50 BCE-250 CE) with particular attention to the analysis of case-law in the areas of contract, property, or delict. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CLAS,382,Roman Civilization,"Emphasis on the late Republic and early Empire. Major aspects of ancient Roman civilization ― political institutions, art and architecture, history, culture, and daily life. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CLAS,381,Greek Civilization,"Emphasis on the 6th and 5th centuries BC. Major aspects of ancient Greek civilization ― religion, fine arts, political life, pan-Mediterranean relations, the prominence of Athens, and the role of modern archaeology in interpretation. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CLAS,383,Women in the Greek and Roman World,"The condition of women in the apparently male-dominated world of Classical Greece and Classical Rome. Evidence from literature, vase paintings, and other arts is examined from the age of Homer to the 2nd century AD with emphasis on Athens in the 5th century BC and Roman Italy in the 1st and 2nd centuries AD. Writing-emphasis course.",False,True,False,False
University of Tennessee Knoxville,CLAS,401,Greek Poetry,"Epic, lyric, drama. Authors vary.",False,False,False,False
University of Tennessee Knoxville,CLAS,384,Gender and Sexuality in Ancient Rome,"Examines the Roman view of gender roles and sexuality. Evidence from literature, epigraphy, and material culture is used to consider what the ideals of behavior were for Roman women and men, what constituted deviation from these ideals, and how 'real' Romans may actually have behaved. Writing-emphasis course.",False,True,False,False
University of Tennessee Knoxville,CLAS,402,Greek Prose,"History, philosophy, and oratory. Authors vary.",False,False,False,False
University of Tennessee Knoxville,CLAS,405,Selected Readings from Greek Literature,"For advanced students in Greek. The study of plays, historical writings, and poetry of ancient Greece in the original Greek.",False,True,False,False
University of Tennessee Knoxville,CLAS,406,Selected Readings from Greek Literature,"For advanced students in Greek. The study of plays, historical writings, and poetry of ancient Greece in the original Greek.",False,True,False,False
University of Tennessee Knoxville,CLAS,432,Selected Readings from Latin Literature,"For advanced students in Latin. Oratory, historical writings, and poetry of ancient Rome in the original Latin.",False,True,False,False
University of Tennessee Knoxville,CLAS,431,Selected Readings from Latin Literature,"For advanced students in Latin. Oratory, historical writings, and poetry of ancient Rome in the original Latin.",False,True,False,False
University of Tennessee Knoxville,CLAS,414,Cicero and Techniques of Latin Prose Composition,"For advanced students in Latin. Practice in prose composition, the writings of Cicero the model.",False,True,False,False
University of Tennessee Knoxville,CLAS,436,Cities and Sanctuaries of the Greek and Roman World,"Major cities and sanctuaries in Greece, the Greek colonies, and the Roman Empire. Approach is archaeological, focusing on physical evidence ― landscape, architecture and artifacts ― as well as description by ancient authors. Cities include various types ― planned and unplanned, seaports, caravan centers, government and commercial centers. The sanctuaries also vary in function, including prophetic centers, athletic centers, theater centers, and healing centers. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CLAS,441,Special Topics in Classical Civilization,"Topics in art, literature, religion, and society of Greece and Rome.",False,False,False,False
University of Tennessee Knoxville,CLAS,442,Intensive Survey of the Archaeology of the Prehistoric Aegean,"Survey of archaeology and art of the Aegean from the earliest humans to the rise of the Greek polis in the 8th century BC. Highlights include early Cycladic art, Minoan and Mycenaean complex societies, Thera, cultural interconnections with Egypt and the Near East, and the Trojan War. Emphasis on anthropological and modern art-historical approaches. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CLAS,444,Intensive Survey of the Archaeology of Etruria and Rome,"Survey of the archaeology of Italy and the Roman World from prehistoric times to the fall of the Roman Empire (1000 BC―AD 476). Highlights are the rise and decline of Etruscan culture; the development of Roman architecture, art, and urban planning; art and architecture used for political propaganda; and Roman cosmopolitan culture during the Empire. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CLAS,445,Ancient and Medieval Seafaring,"Survey of seafaring in the Mediterranean and northern Europe from its very beginning, c. 11,000 BCE, until the late Middle Ages. Discussion of shipwrecks, iconographic evidence, and texts. Emphasis on ship construction and the evidence it provides about seafaring, naval warfare, technology, the exploitation of natural resources, levels of labor, social differences in society, and changes in the economy. Writing-emphasis course.",False,False,False,True
University of Tennessee Knoxville,CLAS,264,Intermediate Greek: Epic Poetry,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Nov 26, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,CLAS,471,Special Topics in Medieval Latin Literature,"Selected topics in Medieval Latin literature. Discussions, student presentations, examinations, papers. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CLAS,491,Foreign Study,,False,False,False,False
University of Tennessee Knoxville,CE,472,Steel Design,Design of plate girders and composite beams. Consideration of members subjected to combined stresses. Design of a typical framed building including connections.,False,False,False,False
University of Tennessee Knoxville,CLAS,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,CLS,101,Introduction to Clinical Laboratory Science,,False,False,False,False
University of Tennessee Knoxville,CLS,410,Microbiology,,False,False,False,False
University of Tennessee Knoxville,CLS,411,Microbiology,,False,False,False,False
University of Tennessee Knoxville,CLS,420,Clinical Chemistry,,False,False,False,False
University of Tennessee Knoxville,CLS,421,Clinical Chemistry,,False,False,False,False
University of Tennessee Knoxville,CLS,430,Hematology and Clinical Microscopy,,False,False,False,False
University of Tennessee Knoxville,CLS,431,Hematology and Clinical Microscopy,,False,False,False,False
University of Tennessee Knoxville,CLS,441,Immunohematology,,False,False,False,False
University of Tennessee Knoxville,CLS,440,Immunohematology,,False,False,False,False
University of Tennessee Knoxville,CLS,450,Clinical Serology and Immunology,,False,False,False,False
University of Tennessee Knoxville,CLAS,435,Medieval Latin,Selected readings from the Latin prose and poetry of medieval Europe.,False,False,False,False
University of Tennessee Knoxville,CLS,480,Principles of Supervision and Education in Medicine,,False,False,False,False
University of Tennessee Knoxville,CLAS,201,Introduction to Classical Civilization,"Introductory survey of civilization of ancient Greece and Rome. Includes aspects of history, literature, art and archaeology, philosophy, and religion. Writing-emphasis course.",False,True,False,False
University of Tennessee Knoxville,HONR,317,College Scholars Seminar,,False,False,False,False
University of Tennessee Knoxville,HONR,318,College Scholars Seminar,,False,False,False,False
University of Tennessee Knoxville,HONR,493,College Honors: Independent Study,,False,False,False,False
University of Tennessee Knoxville,CLAS,443,Intensive Survey of the Archaeology of Greece,"Survey of the archaeology and art of Greece and the Greek-speaking areas from the Orientalizing through Hellenistic periods (c. 700―30 BC). Developments in architecture, sculpture, and vase painting seen in the context of changes in society. Archaeological evidence for daily life, economy, and political institutions. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,HONR,492,College Honors: Off-Campus Study,,False,False,False,False
University of Tennessee Knoxville,HONR,498,Honors: College Scholars Studies,,False,False,False,False
University of Tennessee Knoxville,CCI,150,Communication in an Information Age,"Overview of human, mass, and mediated communication. Introduction to finding, organizing, and evaluating information.",False,False,False,False
University of Tennessee Knoxville,CMST,207,Honors: Introduction to Communication Studies,,False,False,False,False
University of Tennessee Knoxville,CMST,201,Introduction to Communication Studies,"Fundamental theories and practices with particular reference to interpersonal, group, organizational, and public communication.",False,False,False,False
University of Tennessee Knoxville,CMST,210,Public Speaking,"Preparation and delivery of informative and persuasive speeches. Topics include research, organization, adapting to an audience, topic selection, reasoning, and evaluating the discourse of others.",False,False,False,False
University of Tennessee Knoxville,CMST,217,Honors: Public Speaking,Basic theory and principles of informative and persuasive public speaking.,False,False,False,False
University of Tennessee Knoxville,CE,482,Environmental Engineering Laboratory,,False,False,False,False
University of Tennessee Knoxville,CMST,220,Interpersonal Communication,"Process by which thoughts, feelings, and actions affect and are affected by the face-to-face communication situation.",False,False,False,False
University of Tennessee Knoxville,CMST,240,Business and Professional Communication,"Basic principles of communication within organizations. Topics and activities may include organizational/communication theory, group problem solving, case studies, interviewing, and formal presentations.",False,False,False,False
University of Tennessee Knoxville,CLAS,492,Off-Campus Study,,False,False,False,False
University of Tennessee Knoxville,CLAS,472,Latin Paleography,"Introduction to the Latin hands used in Western Europe from the Roman through the Humanistic period, when most writing in the West was in Latin. The focus is on identifying and dating hands and on transcribing them accurately. Discussions, student presentations, examinations, papers. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CMST,247,Honors: Business and Professional Communication,Basic theory and principles of effective workplace communication.,False,False,False,False
University of Tennessee Knoxville,CMST,260,Communication and Society,"Study of communication strategies and public opinion with emphasis on communication media ― posters, film, songs, demonstrations, drama, and public address.",False,False,False,False
University of Tennessee Knoxville,CMST,270,Argumentation and Debate,,False,False,False,False
University of Tennessee Knoxville,CMST,271,Intercollegiate Forensics,,False,False,False,False
University of Tennessee Knoxville,CMST,272,Intercollegiate Forensics,,False,False,False,False
University of Tennessee Knoxville,CMST,300,Nonverbal Communication,"Exploration of nonverbal communication from human communication perspective. Origins and research, usage and coding of nonverbal behavior. Research strategies and theoretical approaches.",False,False,False,False
University of Tennessee Knoxville,CMST,320,Interpersonal Communication Processes,Social dimensions of interpersonal communication and relationships.,False,False,False,False
University of Tennessee Knoxville,CLAS,251,Intermediate Latin I,Grammar review and readings.,False,False,False,False
University of Tennessee Knoxville,CMST,310,Persuasion,"Methods which contribute to effective and ineffective persuasion. Topics include credibility, message construction, and receiver variables.",False,False,False,False
University of Tennessee Knoxville,CMST,350,Communication Theory,"Analysis and critique of fundamental theories with particular reference to interpersonal, group, organizational, and public communication.",False,False,False,False
University of Tennessee Knoxville,CMST,340,Research Methods in Communication Studies,Survey of contemporary methods used for research in communication studies. Emphasis on interpreting and evaluating communication research reports.,False,False,False,False
University of Tennessee Knoxville,CMST,330,Group Communication,"Small group decision-making. Evidence, argumentation, leadership, roles, and norms as they affect critical thinking in groups.",False,False,False,False
University of Tennessee Knoxville,CMST,372,Intercollegiate Forensics,,False,False,False,False
University of Tennessee Knoxville,CMST,407,Honors Seminar,,False,False,False,False
University of Tennessee Knoxville,CMST,397,Honors Seminar,,False,False,False,False
University of Tennessee Knoxville,CMST,425,Interpersonal Health Communication,,False,False,False,False
University of Tennessee Knoxville,CMST,400,Topics in Communication Studies,,False,False,False,False
University of Tennessee Knoxville,CMST,430,Family Communication,,False,False,False,False
University of Tennessee Knoxville,CMST,440,Organizational Communication,,False,False,False,False
University of Tennessee Knoxville,CLS,470,Orientation and Basic Techniques,,False,False,False,False
University of Tennessee Knoxville,CMST,455,Political Persuasion,,False,False,False,False
University of Tennessee Knoxville,CMST,450,Propaganda,"Study of political, commercial, and social propaganda in the United States from World War I to present. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,CMST,466,Rhetoric of the Women's Rights Movement to 1930,Historical and critical study of public address in the campaign for women's rights in the United States from the 1830s to the 1920s. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,CMST,469,Freedom of Speech,Historical and philosophical perspectives on freedom of expression; legal issues in free speech controversies in the U.S. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,CNST,422,Topics in Italian Cinema,,False,False,False,False
University of Tennessee Knoxville,CMST,492,Off-Campus Study,,False,False,False,False
University of Tennessee Knoxville,CMST,493,Independent Study,"Selected readings/research in an area of communication studies to be determined by the student in consultation with supervising faculty member and, ordinarily, in an area of study not covered by school curriculum. Application forms and proposal deadlines available in school office.",False,False,False,False
University of Tennessee Knoxville,CMST,497,Senior Honors Thesis,Required of students enrolled in the Honors program.,False,False,False,False
University of Tennessee Knoxville,CMST,498,Senior Honors Thesis,Required of students enrolled in the Honors program.,False,False,False,False
University of Tennessee Knoxville,CMST,499,Proseminar in Communication Studies,,False,False,False,False
University of Tennessee Knoxville,COLI,202,Cross-Cultural Perspectives in World Literature,"Literary perspectives and values in different time periods and cultures approached from an international context. Includes an introduction to the theory, methods, and objectives of comparative literature. Variable content. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,COLI,401,Special Topics in Comparative Literature,,False,False,False,False
University of Tennessee Knoxville,COLI,402,Special Topics in Comparative Literature,,False,False,False,False
University of Tennessee Knoxville,COLI,452,Modern Drama,,False,False,False,False
University of Tennessee Knoxville,COLI,454,Twentieth-Century International Novel,,False,False,False,False
University of Tennessee Knoxville,COLI,491,Foreign Study,,False,False,False,False
University of Tennessee Knoxville,COLI,492,Off-Campus Study,,False,False,False,False
University of Tennessee Knoxville,COLI,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,COSC,100,Introduction to Computers and Computing,Basic concepts of computer hardware and software. Microcomputer systems and workstations. Networking and the Internet. The interdisciplinary science of computing.,False,False,False,False
University of Tennessee Knoxville,CMST,420,Communication and Conflict,,False,False,False,False
University of Tennessee Knoxville,CMST,371,Intercollegiate Forensics,,False,False,False,False
University of Tennessee Knoxville,COSC,102,Introduction to Computer Science,"Problem solving and algorithm development. Organization and characteristics of modern digital computers with emphasis on software engineering, building abstractions with procedures and data, and programming in a modern computer language. Includes Level 1 design projects, which require laboratory work.",False,False,False,False
University of Tennessee Knoxville,COSC,291,Lower-Division Special Topics,,False,False,False,False
University of Tennessee Knoxville,CMST,445,Internship,,False,False,False,False
University of Tennessee Knoxville,COSC,160,Computer Organization,"Number systems, Boolean algebra, combinational and sequential circuits, registers, processor functional units and control, pipelining, memory and caching, stored program computing, memory management, computer system organization, and assembly language programming.",False,False,False,False
University of Tennessee Knoxville,COSC,311,Discrete Structures,,False,False,False,False
University of Tennessee Knoxville,COSC,300,Scripts and Utilities,,False,False,False,False
University of Tennessee Knoxville,COSC,302,Fundamental Algorithms,,False,False,False,False
University of Tennessee Knoxville,COSC,350,Introduction to Technical Computing,,False,False,False,False
University of Tennessee Knoxville,CMST,491,Foreign Study,,False,False,False,False
University of Tennessee Knoxville,COSC,360,Systems Programming,,False,False,False,False
University of Tennessee Knoxville,COSC,365,Programming Languages and Systems,,False,False,False,False
University of Tennessee Knoxville,COSC,370,Introduction to Scientific Computing,,False,False,False,False
University of Tennessee Knoxville,COSC,411,Senior Thesis I,,False,False,False,False
University of Tennessee Knoxville,COSC,140,Data Structures,"Advanced problem solving and algorithm development, structured programming, data structures and applications, I/O techniques, lists, queues, trees, algorithms, files.",False,False,False,False
University of Tennessee Knoxville,COSC,420,Advanced Topics in Machine Intelligence,,False,False,False,False
University of Tennessee Knoxville,COSC,430,Advanced Topics in Hardware Systems,,False,False,False,False
University of Tennessee Knoxville,HONR,491,College Honors: Foreign Study,,False,False,False,False
University of Tennessee Knoxville,CMMD,411,Undergraduate Research Participation,,False,False,False,False
University of Tennessee Knoxville,COSC,470,Advanced Topics in Scientific Computation,,False,False,False,False
University of Tennessee Knoxville,COSC,480,Advanced Topics in Theoretical Computer Science,,False,False,False,False
University of Tennessee Knoxville,COSC,471,Numerical Analysis,,False,False,False,False
University of Tennessee Knoxville,COSC,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,COSC,494,Special Topics in Computer Science,,False,False,False,False
University of Tennessee Knoxville,COUN,205,Student Development,,False,False,False,False
University of Tennessee Knoxville,COUN,212,Career and Personal Development,Systematic approaches to facilitating career development and life planning.,False,False,False,False
University of Tennessee Knoxville,COUN,215,Learning Skills and Study Systems,,False,False,False,False
University of Tennessee Knoxville,COUN,406,Engineering Communication and Performance Field Work,,False,False,False,False
University of Tennessee Knoxville,CMST,250,Advanced Public Speaking,Theory and practice of informative and persuasive speaking.,False,False,False,False
University of Tennessee Knoxville,COUN,431,Personality and Mental Health,Perspectives of mental health with applications to education and other social institutions.,False,False,False,False
University of Tennessee Knoxville,COUN,480,Skills for Counseling,"An introduction to basic helping skills necessary to the preparation of counselors, teachers, and others involved in human service delivery.",False,False,False,False
University of Tennessee Knoxville,COUN,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,CSE,400,"Professional Studies: Teachers, School, and Society",,False,False,False,False
University of Tennessee Knoxville,DANC,101,Practicum: Dance Production,,False,False,False,False
University of Tennessee Knoxville,DANC,201,Practicum: Dance Performance,Preparation and presentation of university dance company performances.,False,False,False,False
University of Tennessee Knoxville,DANC,210,Ballet: Level I,Instruction and practice in elementary classical ballet techniques.,False,False,False,False
University of Tennessee Knoxville,COSC,380,Theory of Computation,,False,False,False,False
University of Tennessee Knoxville,DANC,220,Jazz: Level I,Instruction and practice in elementary jazz dance styles and techniques.,False,False,False,False
University of Tennessee Knoxville,DANC,230,Modern: Level I,,False,False,False,False
University of Tennessee Knoxville,COSC,340,Foundations of Software Engineering,,False,False,False,False
University of Tennessee Knoxville,DANC,310,Ballet: Level II,,False,False,False,False
University of Tennessee Knoxville,CMST,476,Rhetoric of the Contemporary Feminist Movement,Historical and critical study of rhetoric in the campaign for women's rights in the United States from the 1940s to present. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,DANC,320,Jazz: Level II,,False,False,False,False
University of Tennessee Knoxville,DANC,330,Modern: Level II,Instruction and practice in intermediate modern dance styles and techniques.,False,False,False,False
University of Tennessee Knoxville,DANC,380,Special Topics,,False,False,False,False
University of Tennessee Knoxville,DANC,410,Ballet: Level III,,False,False,False,False
University of Tennessee Knoxville,DANC,415,Teaching Creative Dance for Children,,False,False,False,False
University of Tennessee Knoxville,COSC,400,Senior Design,"A major design project that focuses the student&#8217;s attention on professional practice, accumulated background of curricular components, and recent developments in the field. This major design emphasis is directed to topics within the field of computer science. Includes required laboratory work.",False,False,False,False
University of Tennessee Knoxville,DANC,340,Tap: Level II,Instruction and practice in intermediate tap dance techniques.,False,False,False,False
University of Tennessee Knoxville,DANC,240,Tap: Level I,,False,False,False,False
University of Tennessee Knoxville,COSC,460,Advanced Topics in Software Systems,,False,False,False,False
University of Tennessee Knoxville,DANC,480,Dance History through the 19th Century,,False,False,False,False
University of Tennessee Knoxville,DANC,430,Modern: Level III,Instruction and practice in advanced modern dance techniques.,False,False,False,False
University of Tennessee Knoxville,DANC,445,Composition II,Choreographic skills emphasizing the advanced techniques and concepts of dance composition. This course will focus on the choreography of group works and the technical aspects of production.,False,False,False,False
University of Tennessee Knoxville,DANC,490,Dance in the 20th Century,,False,False,False,False
University of Tennessee Knoxville,COSC,472,Numerical Algebra,,False,False,False,False
University of Tennessee Knoxville,DANC,440,Composition I,Choreographic skills emphasizing the basic techniques and concepts of dance composition. This course focuses on the choreography of solos and duets.,False,False,False,False
University of Tennessee Knoxville,DANC,493,Directed Independent Studies,,False,False,False,False
University of Tennessee Knoxville,EEB,306,Ecology and Society,"Issues and controversies in ecology and their biological, social, and economic significance.",False,False,False,True
University of Tennessee Knoxville,DANC,495,Dance Pedagogy,Principles and methods of the teaching of dance with practical application in a mini-teaching experience.,False,False,False,False
University of Tennessee Knoxville,EEB,309,Biology of Human Affairs,"Current topics in biology and their public relevance, especially the interaction between biology and government. Issues include conservation, health, agriculture, national parks, population, etc.",False,False,False,True
University of Tennessee Knoxville,EEB,304,Socio-Economic Impact of Plants,"Significance of plants in origin and development of human cultures, evolution of cultivated plants, and role of plants in present civilization.",False,False,False,False
University of Tennessee Knoxville,EEB,353,Comparative Vertebrate Biology,,False,False,False,False
University of Tennessee Knoxville,EEB,240,Human Anatomy,Gross and microanatomy of the human.,False,False,False,False
University of Tennessee Knoxville,COUN,206,Facilitation of Technical Work Teams,Psychological and cultural dynamics of technical work team performance. Supervised experience in leading work teams.,False,False,False,False
University of Tennessee Knoxville,EEB,360,Comparative Invertebrate Biology,"Origins, phylogeny and functional anatomy of invertebrates with emphasis on diversity of life forms and adaptations to specific local environments.",True,False,False,False
University of Tennessee Knoxville,EEB,370,Ethology and Sociobiology,"Basic concepts in the evolutionary approach to behavior, including applications to psychology, the social sciences, and the humanities.",False,False,False,False
University of Tennessee Knoxville,EEB,404,Ecosystem Ecology,,False,False,False,True
University of Tennessee Knoxville,EEB,407,Senior Honors Thesis,,False,False,False,False
University of Tennessee Knoxville,COUN,404,Special Topics,,False,False,False,False
University of Tennessee Knoxville,EEB,400,Undergraduate Research,Research projects under supervision of faculty.,False,False,False,False
University of Tennessee Knoxville,EEB,413,Art and Organism - Integrative Biology of Aesthetic Experience,,False,False,False,False
University of Tennessee Knoxville,EEB,410,Plant Evolutionary Morphology,"Morphology, development, natural history, and evolution of fungi, cyanobacteria, non-vascular plants (algae and bryophytes), and vascular plants (ferns, fern allies, gymnosperms, and flowering plants).",False,False,False,False
University of Tennessee Knoxville,EEB,415,Field Ecology,,False,False,False,True
University of Tennessee Knoxville,EEB,414,Plant Anatomy,"Cells, tissues, and organs. Their development in vegetative and reproductive structures of vascular plants. Emphasis on seed plants.",False,False,False,False
University of Tennessee Knoxville,EEB,405,Ecosystem Ecology Laboratory,"Introduction to observational and experimental research in ecosystem ecology including field measurement of components of the carbon and nitrogen cycle, field and green house experiments, and laboratory manipulations. Requires periodic field trips to research sites and at least one overnight field trip.",False,False,False,True
University of Tennessee Knoxville,EEB,421,Community Ecology,"Interactions between individuals, species, communities and environments, including competition, coexistence, predation, herbivory. Causes and consequences of biological diversity; biological invasions. Application of advanced sampling and analysis techniques. Local to global environmental change. Includes periodic field trips or laboratories.",True,False,False,True
University of Tennessee Knoxville,EEB,450,Comparative Animal Behavior,,False,False,False,False
University of Tennessee Knoxville,EEB,426,Plant-Animal Interactions,"Introduction to the evolutionary and ecological aspects of interactions between plants and animals, including herbivory, pollination, and seed dispersal. Emphasis is on historical development of the field, discussions of primary literature, design of experiments, and writing.",False,False,False,False
University of Tennessee Knoxville,EEB,460,Evolution,"Principles, facts, and theories regarding biological evolution. Concepts, processes, and product in development of organic diversity. Historical development of ideas concerning biological evolution.",True,False,False,False
University of Tennessee Knoxville,EEB,470,Aquatic Ecology,Introduction to the physio-chemical nature of inland waters with description of biotic communities and their interrelationships.,False,False,False,True
University of Tennessee Knoxville,EEB,484,Conservation Biology,"Application of principles and techniques of ecological research to conservation of biological diversity at genetic, population, community, and ecosystem levels.",True,False,False,True
University of Tennessee Knoxville,EEB,459,Comparative Animal Behavior Laboratory,Introduction to observational and experimental research in ethology.,False,False,False,False
University of Tennessee Knoxville,EEB,490,Undergraduate Seminar,"Weekly departmental research seminar presenting current research in the areas of ecology, behavior and evolutionary biology by UT faculty and researchers from around the world.",False,False,False,True
University of Tennessee Knoxville,EEB,493,Independent Study,Independent study under the direction of a faculty member.,False,False,False,False
University of Tennessee Knoxville,EEB,495,Evolutionary Ecology,"Basic concepts in evolutionary and ecological genetics. Biogeography, climate, population genetics, evolution and natural selection, population growth and regulation, competition, niche, experimental ecology, predation, phylogenetics in ecology, and biodiversity and conservation.",True,False,False,True
University of Tennessee Knoxville,ECON,201,Introductory Economics: A Survey Course,"Theory of consumer behavior, theory of firms, supply and demand, costs of production, market models, national income and employment theory, money and banking, monetary and fiscal policy, debt, and international economics.",False,False,False,False
University of Tennessee Knoxville,ECON,207,Honors: Introductory Economics,Honors course for students of superior ability and interest. Students accepted on the basis of their records.,False,False,False,False
University of Tennessee Knoxville,ECON,300,Special Topics I,Variable topics treated at the introductory level.,False,False,False,False
University of Tennessee Knoxville,ECON,312,Managerial Economics,"Microeconomic fundamentals of managerial decision-making and strategy intended for business students. Topics include supply and demand interactions, production and cost, consumer behavior and demand, optimization, market structure, pricing strategy, risk and uncertainty, and game theory.",False,False,False,False
University of Tennessee Knoxville,ECON,313,Intermediate Macroeconomics,"Measurement of income and prices, aggregate demand, output, employment, price determination, inflation, business fluctuations, fiscal and monetary policies and growth.",False,False,False,False
University of Tennessee Knoxville,EEB,305,Evolution and Society,Issues and controversies surrounding the teaching and learning of evolution in America today. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,DANC,420,Jazz: Level III,,False,False,False,False
University of Tennessee Knoxville,ECON,333,Law and Economics,"Analysis of legal decisions and rulings as they affect the allocation and distribution of resources in the economy. Topics include property law, contracts, torts and administrative law with applications drawn from various areas in economics and case law. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ECON,351,Monetary Economics,"Role of money in the economy. Federal Reserve System, evaluation of monetary policy, U.S. depository institutions, and money supply process.",False,False,False,False
University of Tennessee Knoxville,EEB,409,Perspectives in Ecology and Evolutionary Biology,,False,False,False,True
University of Tennessee Knoxville,ECON,362,Environmental and Natural Resource Policy,"Application of introductory microeconomic principles to contemporary environmental and natural resource policy issues such as air pollution, global climate change, population growth, forest management, and endangered species protection. Writing-emphasis course.",False,False,True,True
University of Tennessee Knoxville,EEB,433,Plant Ecology,,False,False,False,True
University of Tennessee Knoxville,ECON,381,Introduction to Econometrics,,False,False,False,False
University of Tennessee Knoxville,ECON,400,Special Topics II,,False,False,False,False
University of Tennessee Knoxville,ECON,371,Public Finance: Expenditure Analysis,"Problems of collective consumption, external effects, public investment, social decision making. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,EEB,474,Ichthyology,"Evolution, classification, collection and identification, distribution and biology of fishes with emphasis on freshwater fauna of eastern North America.",False,False,False,False
University of Tennessee Knoxville,ECON,421,International Economics,"Balance of payments, exchange rate determination, monetary and fiscal policies, monetary arrangements, comparative advantage, tariff and nontariff trade distortions, protection arguments, and regional integration with analyses based upon intermediate-level economic theory.",False,False,False,False
University of Tennessee Knoxville,ECON,413,Macroeconomics: Business Cycles and Growth,"Analysis of macroeconomic short-run fluctuations and long-term growth. Coverage will also include the role of monetary and fiscal policy on aggregate output, employment, and interest rates.",False,False,False,False
University of Tennessee Knoxville,ECON,435,Industrial Organization,"Monopoly and competition in United States economy. Interrelationship of market structure, business behavior, and economic performance.",False,False,False,False
University of Tennessee Knoxville,ECON,436,Economics of Health and Health Care,,False,False,False,False
University of Tennessee Knoxville,ECON,441,Labor Economics,,False,False,False,False
University of Tennessee Knoxville,ECON,463,Environmental Economics,,False,False,False,False
University of Tennessee Knoxville,ECON,472,Public Finance: Taxation and Fiscal Federalism,"Analysis of federal, state, and local government revenue systems to include individual and corporate income, sales and property taxes, and other tax and non-tax revenue sources. Consideration of current policy issues and relations among various levels of government.",False,False,False,False
